GeneSymbol,rhythmicity_mm_Heart,rhythmicity_mm_Lung,rhythmicity_hs_Lung,GtexMeanTPMv8_hs_Muscle.Skeletal,GSE38718_gender_hs_sm,GSE123878_exercise_Mm_sm
BMP5,2.07982e-05,2.0868,8.91214,1.86274,,0.157616684420298
BMP6,23.8403,10.6064,3.76291,1.88118,0.0437290532505092,0.0156920899144626
BMP7,1.10629e-10,2.12081,,0.126766,0.177666876247655,
BMP8A,0.0,0.00661615,,0.613911,,
BMP8B,,,1.30928,0.574893,0.0138202891219601,
BMPER,4.69897,0.301742,2.56111,1.34059,0.160477168113187,0.188619187350262
BMPR1A,0.966743,3.36869e-11,4.9578,2.25993,0.0316946558413491,0.215038818206581
BMPR1B,0.0950533,1.69875,,0.735181,0.135198747313132,0.521224378120261
BMPR2,3.1706,6.1792,0.195435,3.08169,0.221788876336668,0.0823539722190655
BMS1,0.000935403,0.14933,5.08615,4.06351,,0.144954123002771
BMS1P1,,,,0.877492,0.303246220387688,
BMT2,2.45062e-14,1.78771,2.13878,1.88563,0.0441835582913974,0.149482124117649
BMX,0.0,3.22092,4.55093,1.08616,,0.0937587978201525
BNC1,2.16459,2.1972e-10,,0.0898652,0.0178300197321746,
BNC2,0.0089681,4.52239,0.422888,1.48784,0.235089710999886,0.0520665686218333
BNIP1,3.56415,1.08276e-13,1.53848,2.63876,0.0545876118047994,0.0362244238657489
BNIP2,1.44987e-12,8.65365e-10,5.71078,4.16768,,0.138453743625099
BNIP3,1.72738,1.55724,1.27134,6.39973,,0.0851141620045537
BNIP3L,0.315565,0.670432,8.92075,4.48392,,0.303554214758913
BNIPL,0.0,0.0,1.96865,0.518133,0.0417046530105352,
BOC,4.07742,4.32463e-15,0.604658,2.1573,0.0555400516675011,0.141745636263128
BOD1,5.25277,8.1216e-05,2.87075,6.14834,0.0424646799066357,0.125005370093427
BOD1L1,0.0,0.21382,8.8318,2.68306,0.0858869612354218,0.0356055847980569
BOD1L2,,,,0.137778,0.0267771265241672,
BOK,0.0,0.0627788,0.364997,1.63201,,0.729206153401441
BOLA1,6.51614,0.0,1.94333,3.53731,0.192139552559191,0.0373203075126074
BOLA3,0.357707,0.528809,3.30792,4.20236,,7.50620570010628e-05
BOLA3-AS1,,,2.75921,1.02148,,
BOLL,2.18671e-05,0.0,,1.17009,,
BOP1,0.0,2.38134,,5.66455,0.143877175494578,0.0273447380816405
BORA,2.88308e-15,0.0,4.17196,0.804283,0.0639003633070416,0.104172519623002
BORCS5,0.000999568,0.000198383,7.24151,1.91429,,0.1120540544982
BORCS6,3.32237e-10,0.323504,0.0158993,3.45231,0.13761359606394,0.165706279472631
BORCS7,5.14876,0.0,1.16558,4.24755,,0.0731735436442748
BORCS8,,,0.334336,3.17368,0.103916889200231,0.018603385180713
BPGM,0.0,0.373154,1.00417,3.57388,0.0986553418387199,0.250181762553705
BPHL,2.20815e-07,0.383778,5.81666,2.38567,0.125768349792742,0.195102436199413
BPI,1.37215,0.0,,0.0584659,,
BPIFA1,0.00296068,2.43466,,0.0097624,,
BPIFA2,7.79142e-11,0.0,,0.0104679,,
BPIFA3,0.0,0.0,,0.0210789,0.0931314703327075,
BPIFA4P,,,,0.00384417,0.15471665633203,
BPIFB1,0.0,4.74871,0.502741,0.033388,,
BPIFB2,3.3889e-12,1.73281e-05,,0.32013,,
BPIFB4,6.47265e-11,0.0,,0.00598387,,
BPIFB6,8.58898e-08,0.0971261,,0.00316255,0.0111455088803201,
BPIFB9P,,,,0.275511,,
BPIFC,2.01816e-14,0.0,,0.040171,0.0252503894293761,
BPNT1,5.63875,13.0033,0.195086,2.35878,0.265446816199421,0.0038882588892221
BPNT2,,,0.287704,5.03182,0.549432255546191,
BPTF,0.0,3.7613,13.2958,3.16634,0.0527636871229911,0.0539503309711223
BRAF,2.03236,1.97441,0.397175,2.54874,0.196048803510692,0.098355286310738
BRAP,0.0,5.47263,0.420824,3.80065,0.122931401164636,0.146691442157692
BRAT1,1.50301,0.0029726,3.88371,4.06033,,0.131043611502569
BRCA1,1.17245e-10,0.0,,0.973524,,
BRCA2,4.55991,1.52998,,0.0786555,0.0088027890460629,0.4362619017261
BRCC3,0.467612,3.54733e-09,0.426847,3.39904,0.113826375346948,0.0710230556970664
BRD1,3.20133,10.1118,8.02896,3.87628,,0.269255222215005
BRD2,0.0,13.9039,5.31505,5.84764,0.0814570100748764,0.0845364053983947
BRD3,1.01004,0.0,6.25878,3.59653,0.24814869908653,0.045186590907851
BRD3OS,,,0.855077,1.34667,,
BRD4,,,0.5557,4.74449,0.024196174986888,
BRD7,4.94417e-10,0.2318,0.518325,4.1824,0.028424676599955,0.0278797342207693
BRD8,0.174619,0.0,0.671894,3.97817,0.0538289823687466,0.0592183413972314
BRD9,3.22021e-07,3.50143e-10,4.08324,3.7835,,0.0629100390614431
BRDT,4.4864e-13,0.912597,,0.0302639,,0.0084611541436367
BRF1,1.98917e-10,0.00362157,12.9198,3.06157,0.0690897468693463,0.0262948218219084
BRF2,0.0,2.01816e-14,1.51151,4.52253,,0.0426035629560435
BRI3,0.38067,8.03715,1.34261,5.72234,0.111823669401875,0.0020661233802949
BRI3BP,1.07303,0.173334,1.41154,0.943459,0.0054131418310672,0.0334426711135049
BRICD5,0.0,0.0,1.10061,2.99643,0.0991327770258672,
BRINP1,0.0,0.0,,0.308033,0.0203327836542244,
BRINP2,0.0,3.84638e-05,,0.0785594,0.0991278623581877,
BRINP3,0.0,0.0,,0.065645,,
BRIP1,0.0926346,0.000770808,,0.0546713,0.0459287219979219,
BRIX1,0.0,0.0,2.5134,3.69636,0.0205388813735272,0.125393115385157
BRK1,0.690896,3.36406,0.528563,7.07984,0.142531291532496,0.0095811691206635
BRMS1,0.690741,0.214586,0.741122,4.82511,,0.0730642162628568
BRMS1L,4.48225e-05,0.0945225,0.93283,3.18026,,0.140313226454635
BROX,0.0,2.88589,4.04584,3.50783,0.114208254513266,0.0781600371478854
BRPF1,7.74993,2.24631,0.135818,3.04379,,0.0524381351023694
BRPF3,0.0202096,0.213826,0.33243,4.10278,0.107343928217149,0.073178706489803
BRS3,0.0,0.00237043,,0.0359509,0.0421354935581872,
BRSK1,0.0960554,5.77727e-11,4.17941,0.492258,0.0304214828236393,0.11046208251069
BRSK2,0.0,0.0218537,,0.275045,0.0590208296434653,
BRWD1,0.152113,5.74109e-08,6.53111,3.01038,0.0085061332338618,0.115924206584633
BRWD3,2.08007e-08,0.0,3.12003,1.17719,0.117162772785308,0.140692296946391
BSCL2,5.12873e-06,6.22587,0.873091,4.36512,,0.28894224675339
BSDC1,0.00023982,6.45612,3.58603,4.6153,,0.113433094679661
BSG,5.40637e-09,0.355978,1.75387,7.94355,,0.125776243583303
BSN,0.0,0.0,,0.30807,,
BSND,6.72873e-09,0.0,,0.00785663,0.0399589414666064,
BSPRY,0.0545991,2.81311,0.662396,0.113649,0.0661060841526928,
BST1,4.57017e-11,4.2839,4.03097,0.85563,0.0592221393275008,
BST2,,,0.00701788,4.89761,,
BTAF1,4.86079,0.0,4.67659,3.89429,,0.152930320761274
BTBD1,1.874e-14,2.76374,0.30391,7.36138,,0.0303931969908234
BTBD10,3.05736,0.0,1.81643,3.28363,0.0308198924175782,0.100500139122737
BTBD11,2.95853e-09,1.56333,,0.260784,0.0008895022934236,0.233098096716793
BTBD16,6.34278e-14,1.38931e-11,,0.439536,0.0985045022606954,
BTBD17,6.6918e-11,0.691505,,0.0196634,0.0657795198289133,
BTBD19,,,2.41676,0.965336,0.0924570766671815,
BTBD2,0.0,1.30172,1.17067,5.58119,,0.061270468387966
BTBD3,0.578077,13.4674,0.800145,2.93467,,0.0675010996368196
BTBD6,1.10387e-08,1.92333e-06,1.61796,6.49755,,0.0301885714075512
BTBD7,1.59738e-06,4.69823e-06,0.276631,2.66753,0.190102919048706,0.0129474807567828
BTBD8,6.71966,0.0,13.2719,0.920621,0.0313902786681672,0.258890214040193
BTBD9,0.79192,0.0237597,0.404433,1.95661,0.104050056217274,0.281631806953285
BTC,3.23387,8.10726,7.83411,0.304353,0.0389133529582653,0.113370953080501
BTD,0.772071,0.372947,5.53738,2.29678,0.0775130030382112,0.243808524340265
BTF3,0.0,0.0,0.492318,8.83267,0.220997682978858,0.131796756238542
BTF3L4,7.76669,0.92777,0.0866714,4.12469,0.154507314173055,0.0826186241856286
BTF3P11,,,,0.0150098,,
BTG1,8.64925e-15,3.19415,4.36225,4.5395,,0.0517140820204147
BTG2,0.475544,2.84747,6.61415,7.43821,,0.506025165610061
BTG3,0.0,1.84517e-12,1.38307,2.02912,0.0415568357510328,
BTG4,0.000174122,5.2994,,0.0363266,0.0753649152973361,
BTK,0.0,3.34945,0.383702,0.456001,,0.295481960801358
BTLA,0.11341,6.00874,,0.0376856,,
BTN1A1,0.0,0.0,,0.0644786,,
BTN2A1,,,1.36543,3.28518,0.0617836142927892,
BTN2A2,0.0,3.91691e-11,1.78556,0.952484,0.0252771098428939,
BTN2A3P,,,4.96253,0.574399,,
BTN3A1,,,16.1702,2.01993,,
BTN3A2,,,1.37613,2.01493,,
BTN3A3,,,4.09872,1.81298,0.172400293022046,
BTNL2,3.34431e-07,0.484693,,0.0145091,,
BTNL8,,,2.55895,0.282841,,
BTNL9,1.89614,1.20902,1.0937,4.40037,0.147547818506297,1.02265475839809
BTRC,0.651316,0.00997473,0.207304,3.13899,0.0781850170285989,0.0443831665994689
BUB1,5.10672e-09,5.85594,,0.172583,0.0024144387049918,
BUB1B,1.10642e-05,0.0,,0.114491,,1.11351201315169
BUB3,1.87305,0.373896,1.3969,3.18017,0.0015099590366265,0.0651742106973017
BUD13,1.47507,0.0,0.411403,3.5771,,0.140757412475443
BUD23,0.0949181,0.251891,2.66342,5.14617,0.0598180689664618,0.0502979392402851
BUD31,,,0.919175,3.94047,0.0767228373947075,
BVES,0.0,9.38764e-08,1.74165,5.08406,,0.0868463828915507
BYSL,2.15553,3.33998,13.5339,4.44403,,0.0503338808176003
BZW1,0.00296029,0.0,2.58267,4.32517,,0.04727484786689
BZW2,0.0,0.0,4.55849,7.01763,,0.0461492129448794
C10orf53,2.07005e-08,5.6297,,0.00606423,0.03853348654805,
C10orf62,0.0,12.5476,,0.41547,0.0762137542064636,
C10orf67,,,,0.0781829,0.0026955411824363,
C10orf71,17.4967,3.03154e-06,,6.71228,,0.0321890606854925
C10orf82,0.0,0.374293,,0.0841239,0.0246892881606282,
C10orf88,6.89138,1.58936,0.371509,2.23102,0.101933525794084,0.179382260662735
C10orf90,3.23111,0.0517907,,0.033033,0.0849923759442657,
C10orf95,,,1.71973,0.141686,,
C11orf1,3.74801e-14,1.64062,0.104326,1.65613,0.166386773479752,0.224557147561413
C11orf16,0.0,3.09618e-11,,0.0287541,,
C11orf21,,,0.919484,0.242625,0.177093919742632,
C11orf24,1.03662e-09,2.13205,3.39175,2.98008,,0.161281445437042
C11orf40,,,,0.00381101,0.0192121128733702,
C11orf42,0.266283,0.0,,0.105643,0.0114787320650027,
C11orf45,,,,0.10172,0.138710307229115,
C11orf49,0.000208332,0.930255,1.0741,1.82316,0.0131463359546373,0.143403191612181
C11orf52,8.8434,0.0521711,0.439535,2.86423,0.0027438958740773,0.404926126361096
C11orf53,0.0,0.0,,0.975125,0.009643324712437,
C11orf54,0.0,11.366,3.82345,3.43446,0.0495722335311104,0.184369503448947
C11orf58,0.0,0.0,0.938378,5.78152,0.105913120263645,0.248818596230148
C11orf65,0.00515367,7.20771e-15,,0.176728,0.04221511907808,
C11orf68,0.352705,0.00115687,1.03328,5.83926,,0.258870053561583
C11orf71,0.0565318,0.674777,,2.96596,0.283224110259024,0.503867538733809
C11orf72,,,,0.083081,0.0650640992252383,
C11orf80,6.63109e-14,0.0,0.373826,0.664582,0.0954108579379502,
C11orf86,2.48695,2.42029e-06,,0.0169147,,
C11orf87,16.0452,1.68587,,0.0114766,0.0185650152930616,
C11orf88,0.0,3.59431,,0.0520754,0.0785558131042388,
C11orf94,0.154563,4.98174e-07,,0.0945774,0.0209334681080837,
C11orf95,1.09386e-11,6.12706,3.8926,2.75316,0.235461128133405,0.151620425582513
C11orf96,3.02724e-14,14.5191,1.6351,5.82397,0.07235836291551,0.713985224129911
C11orf97,7.33328e-12,0.0,,0.0572241,0.0693361656952174,
C12orf29,0.00753921,15.1107,0.893393,2.58425,0.291696843918048,0.165598436386702
C12orf4,0.772736,2.3344,1.89652,2.83963,,0.0271860295211851
C12orf42,0.279371,0.0,,0.00847205,0.0845340044884688,0.39166388514995
C12orf43,1.20096e-05,0.0,0.0875548,2.15659,0.0587785756521102,0.119592496230615
C12orf45,1.62809,6.59779e-05,5.1741,0.51927,,0.116079555228911
C12orf49,8.98242,10.7313,0.967069,1.10205,0.215741059932237,0.0762414049648339
C12orf50,5.1794e-07,2.56767,,0.031518,0.0368000077067792,
C12orf54,,,,0.296507,0.025252835980988,
C12orf56,0.0,21.2168,,0.0335993,,
C12orf57,0.000364949,0.0,2.2879,5.19741,0.0296529851107028,0.0546554415262323
C12orf60,1.40438,1.48271e-08,,0.586412,0.107095252889493,
C12orf65,1.51874,7.82769,0.321922,2.20236,,0.148880402987304
C12orf66,0.0892049,8.59657e-09,0.384026,1.65895,0.155653532185974,0.398934122371401
C12orf73,0.338638,0.0,0.654707,2.73964,,0.0293589789632352
C12orf75,,,1.30076,4.69185,,
C12orf76,,,0.767412,1.61131,0.0665395096901,
C14orf119,0.149179,0.464811,6.06213,3.78899,0.0988641377975856,0.0109354392867662
C14orf132,,,11.1509,1.56042,0.224535213783047,
C14orf180,0.00515483,4.74698e-06,,1.54752,,0.714697341286632
C14orf28,0.0,4.82776,2.72878,1.33175,0.128345454893831,0.303671655459957
C14orf39,0.0,0.0,,1.22758,0.0558546882671118,
C14orf93,1.34228e-09,6.63372,4.40696,1.7534,0.124222857609524,0.0666198262387933
C15orf39,0.0290146,0.0,0.18464,1.80708,0.142256912668254,0.0604129740275719
C15orf40,0.225143,5.95675,0.541159,1.39914,0.12014824006516,0.0083168998123328
C15orf41,14.2456,4.06412,3.13522,2.5336,,0.272684465069036
C15orf48,0.0,1.27924e-11,3.1018,0.313883,,
C15orf56,,,,0.132182,0.0495511977197918,
C15orf61,0.631057,14.4782,1.94736,3.16276,0.135450277475467,0.0785782895871472
C15orf62,0.0,0.289729,1.82843,0.944987,0.172083113583128,
C15orf65,,,0.897341,2.47097,0.159225008245062,0.169121117744917
C16orf46,3.72584e-09,3.444e-05,,0.940167,0.0304530862174275,
C16orf54,0.0,0.666361,0.771267,0.134847,,0.141038817163292
C16orf70,9.90438,0.616665,0.211385,4.18562,,0.203756654026966
C16orf71,,,,0.38333,,
C16orf72,11.9627,0.00767228,0.689165,4.03426,0.185147095667273,0.0583500301974734
C16orf74,9.34493e-06,0.0,,0.193435,,
C16orf78,2.65419e-09,0.0540954,,0.0237098,0.0377536907990117,
C16orf82,,,,0.134347,0.195593079844063,
C16orf86,1.29361e-05,8.65156e-11,2.01835,2.56656,0.124316979968271,
C16orf87,3.12444,0.0201883,0.888271,2.32469,,0.365446060293267
C16orf89,1.8443,11.2884,1.49896,0.323635,,0.483073320466797
C16orf91,0.0,4.4068,3.9273,3.90828,,0.0991839835442014
C16orf92,0.0,0.305985,,0.0474937,0.0478380605017055,
C16orf95,1.84734e-05,3.39725,,1.43069,,
C17orf50,1.16925e-13,0.00596039,,0.112759,,
C17orf58,0.00352999,5.72327,0.0418991,1.68788,,0.002811156054265
C17orf64,3.67541,0.0,,0.0986308,0.0559607197051073,
C17orf67,0.0,2.85631,1.14296,0.506649,,
C17orf75,0.0,0.0549287,1.82829,2.38481,,0.153500804919188
C17orf77,,,,0.0126954,0.089983976878647,
C17orf78,5.76617e-15,1.33995,,0.0238699,0.0550017674086773,
C17orf80,1.93625e-11,0.0226427,0.324349,3.78501,,0.128326868047777
C17orf97,0.0235362,6.83345e-09,0.0708672,1.47576,,
C17orf99,0.992397,0.582274,,0.00978148,,
C18orf21,0.0,0.0,1.13908,4.64617,,0.114775830789545
C18orf25,4.98844,2.06083e-10,0.850185,3.69883,0.0158760648709246,0.168344965595922
C18orf32,1.89542,8.70515,1.4592,2.87957,0.219518577963764,0.0427271273340742
C18orf54,1.05024e-12,4.68759e-10,,0.278352,0.0711317616072082,0.0469328387183626
C19orf12,3.56133e-06,0.0511917,0.759029,4.36215,,0.0278181788354914
C19orf18,0.0,0.0,2.75022,1.82149,,
C19orf25,6.48694e-14,0.885192,1.92427,2.37482,,0.196828453509649
C19orf38,0.0,6.89776,6.90272,1.42705,,0.187445818959501
C19orf44,1.03557e-11,0.0,10.802,2.10504,0.060113194233276,0.0985950851087459
C19orf47,0.17334,3.58847e-08,0.126097,5.59094,0.0511406741340146,0.0004143283552385
C19orf48,,,3.03735,2.3963,,
C19orf53,9.09476e-07,0.0,3.38828,6.46645,,0.0703377392753208
C19orf54,2.88308e-15,1.22497,0.414666,3.16051,,0.0284762122247399
C19orf57,4.16692e-06,1.11639,,0.520978,,
C19orf67,1.79852e-07,0.0,,0.0530768,,
C19orf71,1.91263e-08,6.1838e-07,1.22955,1.32478,,
C19orf73,,,,1.16692,,
C19orf81,0.051212,2.45062e-14,,0.391399,0.140473063652859,
C1D,0.0,0.0,0.0263695,3.44006,,0.123915736383345
C1GALT1,0.0,3.78886,3.68359,2.43535,,0.0083091730214651
C1GALT1C1,0.000110855,0.311607,1.03191,2.72471,0.0327698230531928,0.306728393214831
C1GALT1C1L,,,,0.390422,0.056173056742622,
C1orf100,1.83236e-13,0.0,,0.0943983,,
C1orf105,0.0,8.79981e-13,,0.66821,0.129466827583995,
C1orf109,0.0,1.53849e-09,0.95008,2.359,0.0958728705069842,0.177432223878383
C1orf112,0.0,0.0512586,,0.699657,,
C1orf115,0.0,8.72694,1.50902,2.75555,0.935543700639882,0.0184823598792783
C1orf116,0.0476066,20.207,0.969122,0.507248,,
C1orf122,,,2.88513,4.69991,,
C1orf127,5.91702,1.65331e-08,,2.76546,0.161760705639291,0.130403136095741
C1orf131,1.13936e-08,0.380576,0.690643,2.0003,,0.197665745561253
C1orf158,3.70646e-10,0.0,,0.166175,0.0296481465530039,
C1orf159,3.11558e-06,8.24013,1.40504,1.35406,0.021095692785341,0.234762869602962
C1orf162,0.0,4.4165e-08,0.936456,2.77198,,
C1orf174,1.63054e-13,0.92785,1.55252,3.35822,,0.240850467530088
C1orf194,0.0,0.478199,1.93484,0.106106,0.0469826619842801,
C1orf198,15.8986,1.89899,0.712603,6.23194,0.103875995884664,0.0471776468661182
C1orf21,6.5992,19.0876,6.25456,5.6044,0.0825625319789181,0.0007222553460913
C1orf210,1.77772e-10,3.23847e-09,3.32458,0.0646563,0.103540075043195,
C1orf216,0.289868,0.0,1.0065,3.66422,,0.139626291958906
C1orf226,,,2.22871,0.665121,,0.309206054684984
C1orf35,0.772443,0.129808,8.31043,2.31232,0.125349727830377,0.17606526300602
C1orf43,6.70836e-07,9.76784,0.0662877,7.6268,0.18372517045603,0.224163740185044
C1orf50,0.0,4.62504,0.147096,3.50528,,0.0140318355775034
C1orf52,0.00113929,0.106115,1.75201,2.94332,0.188327709570145,0.283490967731436
C1orf53,,,2.79574,1.79186,,0.166151404300848
C1orf54,0.0,1.66151e-08,1.46858,2.59477,,0.567162918641794
C1orf56,4.35732,1.99303,2.71943,2.75242,0.0861949013256429,
C1orf61,,,,0.0520971,0.0167607452789165,
C1orf68,,,,0.46787,0.127686226128979,
C1orf74,0.0,0.0,,0.62253,0.0528886951138801,0.0494180626501212
C1orf87,0.215686,11.0495,,0.0189787,,
C1orf94,0.577248,1.90989,,0.0200498,0.0378194207015143,
C1QA,5.54687,0.000324317,0.192473,3.36876,,0.0551286980605448
C1QB,3.69267,0.0511988,0.793265,3.41126,,0.0535410189074159
C1QBP,4.08532e-10,1.78807,8.65319,6.4771,0.0155221454149128,0.0815140694067582
C1QC,1.16021,1.16714,1.66915,3.35904,,0.0037260321854132
C1QL1,8.17345e-09,0.0,,0.172497,0.0567660228748883,
C1QL2,0.00118007,0.225452,,0.0661205,,
C1QL3,0.0,0.0,,0.487677,,0.147740141686995
C1QTNF1,0.467678,16.1231,1.52884,3.67272,,0.0310543167622408
C1QTNF12,2.85734,12.2093,4.78556,0.822932,0.0989024850278639,0.27125328554836
C1QTNF2,0.163508,12.5902,16.3198,0.807994,,0.231254328591691
C1QTNF3,2.64372,9.52215,2.24373,1.19002,0.0732848938129318,0.45879346977954
C1QTNF4,0.0,0.0936808,,0.739477,,0.416247752619337
C1QTNF6,3.64139,2.88308e-15,0.453175,1.28543,,0.136880036590342
C1QTNF7,1.54462,2.67262,21.56,0.424444,0.178575934122338,0.116503556851118
C1QTNF9,,,,1.36638,0.134900546965164,
C1QTNF9B,14.6695,0.0,,0.104437,,0.122691914183191
C1R,0.0,0.304651,1.85523,5.98316,,0.0683845180089582
C1RL,0.0,2.16696e-12,1.08784,3.06387,0.216435979965953,0.356332121078559
C1RL-AS1,,,0.237477,0.708015,0.0782306968094026,
C1S,0.0,1.16635,0.558488,5.57536,0.0540666490708901,0.115347067971764
C2,0.0,1.86998,2.18657,1.14561,,0.428812842718082
C20orf141,0.0201861,0.000159709,,0.0687645,0.175436121481868,
C20orf144,,,,0.0590147,0.173421083270601,
C20orf194,2.46026,0.0,7.28567,4.37995,,0.382603173286774
C20orf197,,,,0.601357,0.0028081694866863,
C20orf202,,,2.43649,0.429683,0.0345467614830666,
C20orf204,,,,0.351711,,
C20orf27,0.0,0.289253,1.71203,3.51887,0.126114355901623,0.165366282785229
C20orf85,2.41067e-09,0.0203494,1.39921,0.0409165,0.172604987740913,
C20orf96,1.88681,3.46719,1.9082,1.70698,0.0989716747908274,
C21orf58,,,1.75339,0.75109,0.0908317759632622,
C21orf62,0.0,0.000102449,,0.0521392,,
C21orf62-AS1,,,,0.220193,0.138228030009606,
C21orf91,5.36228,6.4896,0.561785,1.5246,,0.123680698633027
C22orf15,0.0,3.69161,,0.156519,,
C22orf23,6.25558,1.35473e-12,0.163486,1.53525,,0.391026619824547
C22orf24,,,,0.105223,,
C22orf31,,,,0.162606,,
C22orf39,,,1.77072,5.93301,0.0204199133586389,
C22orf46,,,3.30139,2.6179,0.0197690135686432,
C2CD2,8.83346,1.17301,2.36074,1.67533,,0.292180283123516
C2CD2L,3.54334,13.5357,0.00645609,3.34894,0.0536616100457987,0.11194092248721
C2CD3,1.50694e-07,0.0,2.19311,2.24315,0.0885989721735219,0.0201295669169946
C2CD4A,0.0,0.0,,0.362696,0.0807515769227747,
C2CD4B,1.18453e-06,1.44154e-15,0.00451299,1.74323,0.0586327887448483,
C2CD4C,0.0,0.230088,0.352848,0.822034,0.113492385418509,
C2CD5,0.770076,0.590969,6.50664,3.10038,,0.208548654607885
C2CD6,1.50736,4.47198e-13,,0.113509,0.030568357988062,
C2orf15,,,,0.310648,0.0383719611242279,
C2orf16,0.0201851,3.73698e-10,,0.119428,,
C2orf42,6.237,5.5337,0.307616,2.01666,0.0752997040053707,0.0774970126272368
C2orf49,3.39569,3.19099e-06,1.36064,3.03823,,0.105277687015497
C2orf50,0.0,0.564049,,0.0201656,0.0030494558097635,
C2orf68,16.2789,8.11092,1.965,4.37011,0.264903863696111,0.130046736176736
C2orf69,0.0,0.565861,0.441605,3.11076,0.0730478823092202,0.190417741690674
C2orf72,1.43095e-10,1.51931e-11,,0.0884748,0.0424156195399155,
C2orf73,1.11159e-13,0.540692,,0.0254873,0.137071536370063,
C2orf76,0.0,1.50497,2.41976,1.79015,,0.406724029909679
C2orf80,9.53033e-10,0.0,,0.0161588,0.056169340538093,
C2orf81,2.09569e-05,1.38249e-10,0.804508,0.395682,,
C2orf88,2.33021,8.19436e-13,0.967384,2.44122,0.258148697886503,
C2orf92,,,8.58844,0.814501,0.134961905576818,
C3,0.0,1.1429,1.3852,5.03247,,0.633466647162449
C3AR1,0.0,2.65052e-06,1.83295,1.10366,,0.280019683715126
C3orf14,4.9553e-06,5.76617e-15,1.79301,0.303899,0.270017640883892,0.137200969060783
C3orf18,0.00306088,0.0,12.373,3.73888,0.200590870920307,0.110493628509642
C3orf20,0.351779,1.13758,,0.13463,,
C3orf22,,,,0.0537821,,
C3orf33,6.70113,2.38994e-08,0.616986,2.26952,0.0007834645435416,0.280609534283251
C3orf38,6.9302e-08,0.214186,2.23427,2.11236,0.275192214310052,0.224465825965559
C3orf52,0.0,1.00929e-05,0.803835,0.330456,,
C3orf62,0.288187,3.24263,2.5582,1.88411,0.04032743966496,
C3orf70,2.53964e-09,1.72419,,0.476401,0.0246151823720036,0.0665209782262081
C3orf80,1.15323e-14,3.53254e-10,,0.107171,,
C3P1,,,,0.0123925,0.0654561246649168,
C4A,4.78139e-11,4.32744,0.269516,0.473127,0.0102204884200825,0.472295899549077
C4BPA,,,3.35059,0.0835176,0.0023595686383264,
C4BPB,,,1.97653,0.207377,,
C4orf17,0.383695,4.41691e-10,,0.0109058,,
C4orf19,2.19116e-11,2.76205,2.70603,0.159463,0.106775230135325,0.387143525496983
C4orf3,,,0.192285,5.15422,0.187708549642168,
C4orf33,0.777911,0.580552,3.073,0.617392,0.0978352954512185,0.154502033162851
C4orf36,4.80595e-06,0.0,,1.01946,0.0233637333651049,
C4orf45,0.0,0.0,,0.0586031,0.0990134680528096,
C4orf46,0.272244,1.43241,0.0643857,1.0593,0.22655310773225,0.0251343219318209
C4orf47,0.348935,1.44154e-15,,0.202175,,0.250252462192006
C4orf48,,,2.5401,0.618664,0.0585206159169136,
C5,0.463155,29.0344,0.277471,0.541469,,
C5AR1,5.51544,0.109656,0.799937,1.22285,,0.322391224981694
C5AR2,0.0,6.8579,0.908466,0.223379,,
C5orf15,1.15674,3.92203e-07,0.395082,3.95178,,0.0088817308635141
C5orf17,,,,0.0606076,0.0611549539707137,
C5orf22,0.0,1.29238,0.10902,3.82042,0.295665143122409,0.0629468464556573
C5orf24,1.348,0.0,0.230084,3.42025,0.334212085987695,0.0994850945475497
C5orf34,0.0,4.9826,,0.529397,0.0131370691709582,0.124382619999737
C5orf46,0.865213,0.155051,,0.113961,0.0626648312428619,
C5orf47,2.30647e-14,3.65682e-07,,0.0356766,0.0662867297046188,
C5orf49,0.0540862,4.93737e-05,0.927751,0.0804324,0.0248017513590408,
C5orf51,0.0,14.1101,0.438436,2.22159,0.0598346279676925,0.0405358720994674
C5orf52,1.58792e-10,3.52388e-06,,0.0201768,,
C5orf63,1.44154e-15,4.82017e-07,,1.28977,0.116479866804585,0.0373041432347025
C5orf64,,,,0.00747891,0.110499451018186,
C5orf66,,,,1.61691,,
C6,0.372325,14.9335,,0.641987,,
C6orf118,0.0,16.0449,,0.0110056,0.146654889022396,
C6orf120,2.52142,0.0,1.8536,3.60132,,0.0238634067387105
C6orf132,,,0.979916,0.186775,0.0158625994445503,
C6orf136,1.59814,3.41913,1.1098,4.80954,,0.0577789135637107
C6orf141,1.30736,0.0277344,,0.95937,0.0729279816059192,
